Contract_ID,Project_ID,Project_Name,Ownership,Developer,Address,ZIP,Parcel_ID,Council_District,Unit_Type,Housing_Tenure,Development_Status,Total_Units,Affordable_Units,Total_ADA_Units,PSH_Units,MFI_20,MFI_30,MFI_40,MFI_50,MFI_60,MFI_65,MFI_70,MFI_80,MFI_100,MFI_120,Affordability_Start_Date,Affordability_Expiration_Date,Affordability_Period,FIL_Status,CAL_FIL,Date_FIL_Recorded,HDA,Private_Activity_Bonds,Affordability_Unlocked,SMART,Dev_Agreement,Density_Bonus,FIL,LIHTC,GO_Bonds_2006,GO_Bonds_2013,GO_Bonds_2018,GO_Bonds_2022,CDBG,CIP_Funds,HOME,HTF,Project_Connect,City_Subsidy,Longitude,Latitude
46,3303,Marshall Apartments,Eureka Holdings,Marshall Affordable Partners Ltd.,1401 E 12th Street,78702,0208091712,1,Multifamily,Rental,Project Completed,100,100,12.0,0,0,0,0,100,0,0,0,0,0,0,08-19-2011,08-19-2110,99,,,,RHDA,No,No,No,,,No,,2500000,0,0,,0,0,0,0,,2500000,-97.72483049,30.27270376
47,3304,Elm Ridge Apartments,Elm Ridge Affordable Partners Ltd.,Unknown,1161 Harvey Street,78702,0209140606,1,Multifamily,Rental,Project Completed,130,130,16.0,0,0,0,0,130,0,0,0,0,0,0,02-26-2010,02-26-2109,99,,,,RHDA,No,No,No,Private Activity Bond,,No,4% LIHTC,2500000,0,0,,0,0,0,0,,2500000,-97.701099,30.275136
48,3305,The Boulevard,UCP Austin Housing I,Easter Seals of Central Texas,1201 Grove Boulevard,78741,0305140901,3,Multifamily,Rental,Affordability Period Expired,6,6,2.0,0,0,0,0,6,0,0,0,0,0,0,10-28-2005,10-28-2015,10,,,,RHDA,No,No,No,,,No,,0,0,0,,181717,0,0,0,,0,-97.70402253,30.23419148
49,3306,Allandale Condos,UCP Austin Housing II,Easter Seals of Central Texas,7685 Northcross Drive,78757,0239040401,7,Multifamily,Rental,Project Completed,10,10,0.0,0,0,0,0,10,0,0,0,0,0,0,11-26-2007,11-26-2047,40,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,0,500000,,500000,-97.73569365,30.35421938
50,3307,Saint Louise House II,VinCare Services of Austin Foundation,VinCare Services of Austin Foundation,2104 Berkett Drive,78745,0415170812,5,Multifamily,Rental,Project Completed,22,22,0.0,0,0,0,0,22,0,0,0,0,0,0,05-28-2008,05-28-2107,99,,,,RHDA,No,No,No,,,No,,1765294,0,0,,40000,0,0,0,,1765294,-97.8039315,30.21093638
51,3308,Manor House,Volunteers of America - Texas,Volunteers of America - Texas,5905 Manor Road,78723,0220211446,1,Multifamily,Rental,Affordability Period Expired,11,11,12.0,0,0,0,0,11,0,0,0,0,0,0,08-24-2001,08-24-2021,20,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,260960,0,,0,-97.67940861,30.30660038
52,3309,Oak Springs Villas,Oak Springs Villas Inc.,Volunteers of America - Texas,3001 Oak Springs Drive,78702,0209150401,3,Multifamily,Rental,Project Completed,56,56,8.0,0,0,0,0,56,0,0,0,0,0,0,04-15-2003,04-15-2078,75,,,,RHDA,No,No,No,Ground Lease,,No,,0,0,0,,0,0,0,466715,,466715,-97.7012606512304,30.2726991337306
54,3310,Spring Terrace Apartments,Spring Terrace Housing Corporation,Foundation Communities Inc.,7101 N IH-35,78752,0229150145,4,Multifamily,Rental,Project Completed,140,140,17.0,0,0,0,0,140,0,0,0,0,0,0,12-20-2005,12-20-2104,99,,,,RHDA,No,No,No,Ground Lease,,No,,0,0,0,,0,0,1079292,920708,,920708,-97.7031800065299,30.3314907138636
55,3311,1100 E 10th Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1100 E 10th Street,78702,0205070515,1,Single Family,Rental,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2001,02-27-2021,20,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,25000,0,,0,-97.72934019,30.26843907
55,3312,1112 E 10th Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1112 E 10th Street,78702,0205070509,1,Single Family,Rental,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2001,02-27-2021,20,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,25000,0,,0,-97.72826475,30.26820529
55,3313,1002 Navasota,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1002 Navasota,78702,0205071106,1,Single Family,Rental,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2001,02-27-2021,20,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,25000,0,,0,-97.72672043,30.26771857
55,3314,1007 Waller Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1007 Waller Street,78702,0205070515,1,Single Family,Rental,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2001,02-27-2021,20,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,25000,0,,0,-97.7292821,30.26864625
56,3315,110 Chicon Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,110 Chicon Street,78702,0202071018,3,Single Family,Rental,Affordability Period Expired,2,2,2.0,0,0,0,0,0,0,0,0,2,0,0,03-31-2003,03-31-2023,20,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,65000,0,,0,-97.72453329,30.25794518
57,3316,La Vista de Guadalupe,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,813 E 8th Street,78702,0206050228,1,Multifamily,Rental,Project Completed,22,22,2.0,0,0,3,0,18,1,0,0,0,0,0,08-20-2008,08-20-2048,40,,,,RHDA,No,No,No,,,No,9% LIHTC,0,0,0,,0,0,2138239,0,,0,-97.73298,30.26728
58,3317,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,5908 Ventus Street,78721,0204201313,3,Single Family,Rental,Project Completed,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,11-11-2009,11-11-2049,40,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,160625,0,,0,-97.6847886,30.25864212
58,3318,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,5921 Ventus Street,78721,0204200825,3,Single Family,Rental,Project Completed,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,11-11-2009,11-11-2049,40,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,160625,0,,0,-97.68465943,30.25812818
58,3319,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,5916 Lux Street,78721,0204200839,3,Single Family,Rental,Project Completed,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,11-11-2009,11-11-2049,40,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,160625,0,,0,-97.68419071,30.25913316
58,3320,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,5929 Lux Street,78721,0204201307,3,Single Family,Rental,Project Completed,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,11-11-2009,11-11-2049,40,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,160625,0,,0,-97.68412944,30.25863047
58,3321,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1129 Altum Street,78702,0208092507,3,Duplex,Rental,Project Completed,2,2,0.0,0,0,0,0,0,2,0,0,0,0,0,11-11-2009,11-11-2049,40,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,321250,0,,0,-97.68341,30.25869
58,3323,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1133 Altum Street,78702,0208092507,3,Duplex,Rental,Project Completed,2,2,0.0,0,0,0,0,0,2,0,0,0,0,0,11-11-2009,11-11-2049,40,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,321250,0,,0,-97.68349,30.25886
59,3325,7314 Meador Avenue,Neighborhood Housing Services of Austin,Neighborhood Housing Services of Austin,7314 Meador Avenue,78752,0229181001,4,Duplex,Rental,Project Completed,2,2,2.0,0,0,0,0,2,0,0,0,0,0,0,10-16-2012,10-16-2032,20,,,,RHDA,No,No,No,,,No,,0,0,0,,0,0,260000,0,,0,-97.69525635,30.33148715
60,3327,Meadowood Apartments,San Antonio Alternative Housing Corporation,San Antonio Alternative Housing Corporation,9601 Middle Fiskville Road,78758,0240210409,4,Multifamily,Rental,Project Completed,200,180,0.0,0,0,0,0,80,0,0,0,100,0,0,05-01-2007,05-01-2027,20,,,,,Yes,No,No,,,No,,,,,,,,,,,,-97.6850009341505,30.3594094449148
61,3328,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6002 Sandshof Drive,78724,0217331841,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-25-2011,10-25-2021,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64834448,30.29349998
61,3329,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6804 Lucy Cove,78724,0217331869,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-16-2011,11-16-2021,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64712189,30.29487176
61,3330,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,5900 Sandshof Drive,78724,0217331844,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-19-2012,01-19-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64836676,30.29299548
61,3331,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6009 Sandshof Drive,78724,0217331850,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-03-2013,10-03-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,36875,0,,40816.33,-97.6477932,30.29388235
61,3332,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6803 Lucy Cove,78724,0217331859,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-14-2013,10-14-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,36875,0,,40816.33,-97.64731163,30.2945785
61,3333,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6102 Sandshof Drive,78724,0217331835,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-07-2013,10-07-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,36875,0,,40816.33,-97.6480540111459,30.294298225375
61,3334,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6400 Sandshof Drive,78724,0217331828,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-07-2013,10-07-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,36875,0,,40816.33,-97.64701765,30.29668886
61,3335,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6108 Sandshof Drive,78724,0217331832,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-17-2013,10-17-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,36875,0,,40816.33,-97.6478730731321,30.2947206090744
61,3336,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6812 Lucy Cove,78724,0217331865,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-19-2013,12-19-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64646745,30.29465999
61,3337,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6308 Sandshof Drive,78724,0217331829,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-19-2013,12-19-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64709519,30.2965723
61,3338,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6005 Sandshof Drive,78724,0217331848,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-19-2013,12-19-2023,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64792552,30.29357716
61,3339,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6303 Sandshof Drive,78724,0217331874,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-19-2014,01-19-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64700228,30.29605465
61,3340,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6006 Sandshof Drive,78724,0217331839,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-20-2014,02-20-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64823803,30.29376633
61,3341,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6402 Sandshof Drive,78724,0217331827,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-24-2014,02-24-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,36875,0,,40816.33,-97.64697624,30.29684199
61,3342,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6008 Sandshof Drive,78724,0217331838,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-04-2014,03-04-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64818885,30.29390139
61,3343,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6104 Sandshof Drive,78724,0217331834,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-05-2014,03-05-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64802549,30.29443372
61,3344,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6003 Sandshof Drive,78724,0217331847,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-19-2014,03-19-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.6479662,30.29344907
61,3345,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6306 Sandshof Drive,78724,0217331830,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-26-2014,03-26-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,0,0,,40816.33,-97.64718136,30.29644159
61,3346,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6307 Sandshof Drive,78724,0217331876,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-27-2014,05-27-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,35106.8,0,,40816.33,-97.64682279,30.2962765
61,3347,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6010 Sandshof Drive,78724,0217331837,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-28-2014,05-28-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,35106.8,0,,40816.33,-97.64816043,30.29403331
61,3348,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6809 Ali Cove,78724,0217331853,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-28-2014,05-28-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,35106.8,0,,40816.33,-97.64724076,30.29386219
61,3349,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6100 Sandshof Drive,78724,0217331836,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-19-2014,06-19-2024,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,35106.8,0,,40816.33,-97.6480907015336,30.2941665072405
61,3350,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,5904 Sandshof Drive,78724,0217331843,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-09-2012,10-09-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64849267,30.29321658
61,3351,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6000 Sandshof Drive,78724,0217331842,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-02-2012,11-02-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64843839,30.29338734
61,3352,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6001 Sandshof Drive,78724,0217331846,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-09-2012,11-09-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.6480204887711,30.2932783066243
61,3353,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6004 Sandshof Drive,78724,0217331840,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-01-2012,11-01-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64830357,30.29363519
61,3354,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6007 Sandshof Drive,78724,0217331849,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2012,02-27-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64787263,30.29369781
61,3355,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6301 Sandshof Drive,78724,0217331873,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-14-2012,02-14-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64708433,30.29592386
61,3356,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6305 Sandshof Drive,78724,0217331875,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-30-2012,08-30-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64689598,30.296167
61,3357,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6309 Sandshof Drive,78724,0217331877,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-31-2012,08-31-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64674486,30.29640739
61,3358,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6401 Sandshof Drive,78724,0217331878,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-20-2012,07-20-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64665052,30.29653432
61,3359,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6403 Sandshof Drive,78724,0217331879,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-31-2012,07-31-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64659333,30.29666206
61,3360,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6800 Ali Cove,78724,0217331857,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-18-2012,04-18-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64763953,30.29421434
61,3361,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6800 Lucy Cove,78724,0217331871,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-11-2012,01-11-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64747952,30.29492222
61,3362,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6801 Lucy Cove,78724,0217331858,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-14-2012,02-14-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64748908,30.29457862
61,3363,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6802 Ali Cove,78724,0217331856,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-21-2012,06-21-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64745434,30.29419613
61,3364,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6804 Ali Cove,78724,0217331855,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2012,02-27-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64730704,30.29415009
61,3365,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6805 Ali Cove,78724,0217331851,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-15-2012,08-15-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64742947,30.29375514
61,3366,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6805 Lucy Cove,78724,0217331860,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-27-2012,06-27-2022,10,,,,OHDA,No,No,Yes,,,No,,40816.33,0,0,,0,0,11332.72,0,,40816.33,-97.64713587,30.2945175
61,3367,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6806 Ali Cove,78724,0217331854,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-18-2012,04-18-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64716096,30.29406107
61,3368,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6806 Lucy Cove,78724,0217331868,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-19-2012,04-19-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64698235,30.29484375
61,3369,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6807 Lucy Cove,78724,0217331861,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-21-2012,09-21-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64699703,30.29446445
61,3370,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6808 Lucy Cove,78724,0217331867,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-17-2012,02-17-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64679271,30.2948362
61,3371,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6809 Lucy Cove,78724,0217331862,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-06-2012,07-06-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64683485,30.29436077
61,3372,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6810 Lucy Cove,78724,0217331866,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-03-2012,10-03-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64660055,30.29477131
61,3373,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6814 Lucy Cove,78724,0217331864,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-20-2012,03-20-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64648452,30.29449205
61,3374,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6106 Sandshof Drive,78724,0217331833,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-20-2014,06-20-2024,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64795629,30.29454688
61,3375,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6813 Lucy Cove,78724,0217331863,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-22-2014,07-22-2024,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.6466037,30.29436203
61,3376,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,6802 Lucy Cove,78724,0217331870,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-26-2012,07-26-2022,10,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.64729008,30.29490752
62,3377,Retreat at North Bluff,Village on Little Texas LLC,Unknown,6212 Crow Lane,78745,0420050221,2,Multifamily,Rental,Project Completed,240,176,0.0,0,0,30,0,26,0,0,0,60,0,60,02-01-2010,02-01-2109,99,,,,RHDA,No,No,Yes,Ground Lease;Partnership,,No,,2940000,0,0,,0,0,0,0,,2940000,-97.771981,30.197646
63,3378,AHFC - SF,Austin Housing Finance Corporation,Anderson Community Development Corporation,1113 Myrtle Street,78702,0208061516,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-07-2015,10-07-2114,99,,,,OHDA,No,No,Yes,Community Land Trust,,No,,0,0,0,,0,0,136313,0,,0,-97.72757646,30.26981676
